material_id,cif,ef_per_atom,tc,superband_id,superband_formula,superband_cif_id,mp_material_id,cif_source,composition_key
superband-12683,"# generated using pymatgen
data_Ca0.19La1.81Cu1O4
_symmetry_space_group_name_H-M   I4/mmm
_cell_length_a   4.00863200
_cell_length_b   4.00863200
_cell_length_c   6.92423226
_cell_angle_alpha   106.82586948
_cell_angle_beta   106.82586948
_cell_angle_gamma   90.00000001
_symmetry_Int_Tables_number   139
_chemical_formula_structural   Ca0.19La1.81Cu1O4
_chemical_formula_sum   'Ca0.19 La1.81 Cu1 O4'
_cell_volume   101.51624987
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y+z, x, z'
  4  'y-z, -x, -z'
  5  '-x+z, -y+z, z'
  6  'x-z, y-z, -z'
  7  'y, -x+z, z'
  8  '-y, x-z, -z'
  9  'x-z, -y, -z'
  10  '-x+z, y, z'
  11  '-y, -x, -z'
  12  'y, x, z'
  13  '-x, y-z, -z'
  14  'x, -y+z, z'
  15  'y-z, x-z, -z'
  16  '-y+z, -x+z, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  2  0.35037700  0.35037700  0.70075400  0.905
  Ca  Ca1  2  0.35037700  0.35037700  0.70075400  0.095
  Cu  Cu2  1  0.00000000  0.00000000  0.00000000  1.0
  O  O3  2  0.00000000  0.50000000  0.00000000  1.0
  O  O4  2  0.25000000  0.75000000  0.50000000  1.0
",-3.0420221528571423,32.0,12683,Ca0.19Cu1La1.81O4,13447,mp-1077929,3dsc_mp,Ca:0.0271429|Cu:0.142857|La:0.258571|O:0.571429
superband-12044,"# generated using pymatgen
data_Ba1.98521739Si12
_symmetry_space_group_name_H-M   Cmcm
_cell_length_a   4.50421800
_cell_length_b   5.70181207
_cell_length_c   12.00789500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   113.26480623
_symmetry_Int_Tables_number   63
_chemical_formula_structural   Ba1.98521739Si12
_chemical_formula_sum   'Ba1.98521739 Si12'
_cell_volume   283.31383285
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-x, -y, z+1/2'
  4  'x, y, -z+1/2'
  5  'x-y, -y, -z'
  6  '-x+y, y, z'
  7  '-x+y, y, -z+1/2'
  8  'x-y, -y, z+1/2'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  2  0.27953100  0.55906200  0.25000000  0.99260869565
  Si  Si1  4  0.02147300  0.04294600  0.59776900  1.0
  Si  Si2  4  0.24534000  0.49068000  0.53696400  1.0
  Si  Si3  4  0.43758100  0.87516200  0.64698500  1.0
",-0.020858343571429,8.2,12044,Ba7.61Si46,12044,mp-1480,3dsc_mp,Ba:0.141951|Si:0.858049
superband-14058,"# generated using pymatgen
data_Lu3Ge13Ru4
_symmetry_space_group_name_H-M   Pm-3n
_cell_length_a   8.97995400
_cell_length_b   8.97995400
_cell_length_c   8.97995400
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   223
_chemical_formula_structural   Lu3Ge13Ru4
_chemical_formula_sum   'Lu6 Ge26 Ru8'
_cell_volume   724.13966368
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y+1/2, x+1/2, z+1/2'
  4  'y+1/2, -x+1/2, -z+1/2'
  5  '-x, -y, z'
  6  'x, y, -z'
  7  'y+1/2, -x+1/2, z+1/2'
  8  '-y+1/2, x+1/2, -z+1/2'
  9  'x, -y, -z'
  10  '-x, y, z'
  11  '-y+1/2, -x+1/2, -z+1/2'
  12  'y+1/2, x+1/2, z+1/2'
  13  '-x, y, -z'
  14  'x, -y, z'
  15  'y+1/2, x+1/2, -z+1/2'
  16  '-y+1/2, -x+1/2, z+1/2'
  17  'z, x, y'
  18  '-z, -x, -y'
  19  'z+1/2, -y+1/2, x+1/2'
  20  '-z+1/2, y+1/2, -x+1/2'
  21  'z, -x, -y'
  22  '-z, x, y'
  23  'z+1/2, y+1/2, -x+1/2'
  24  '-z+1/2, -y+1/2, x+1/2'
  25  '-z, x, -y'
  26  'z, -x, y'
  27  '-z+1/2, -y+1/2, -x+1/2'
  28  'z+1/2, y+1/2, x+1/2'
  29  '-z, -x, y'
  30  'z, x, -y'
  31  '-z+1/2, y+1/2, x+1/2'
  32  'z+1/2, -y+1/2, -x+1/2'
  33  'y, z, x'
  34  '-y, -z, -x'
  35  'x+1/2, z+1/2, -y+1/2'
  36  '-x+1/2, -z+1/2, y+1/2'
  37  '-y, z, -x'
  38  'y, -z, x'
  39  '-x+1/2, z+1/2, y+1/2'
  40  'x+1/2, -z+1/2, -y+1/2'
  41  '-y, -z, x'
  42  'y, z, -x'
  43  '-x+1/2, -z+1/2, -y+1/2'
  44  'x+1/2, z+1/2, y+1/2'
  45  'y, -z, -x'
  46  '-y, z, x'
  47  'x+1/2, -z+1/2, y+1/2'
  48  '-x+1/2, z+1/2, -y+1/2'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Lu  Lu0  6  0.00000000  0.50000000  0.25000000  1.0
  Ge  Ge1  24  0.00000000  0.14872900  0.30851100  1.0
  Ge  Ge2  2  0.00000000  0.00000000  0.00000000  1.0
  Ru  Ru3  8  0.25000000  0.25000000  0.25000000  1.0
",-0.4128035752499997,2.3,14058,Ge13Lu3Ru4,14058,mp-1203006,3dsc_mp,Ge:0.65|Lu:0.15|Ru:0.2
superband-14311,"# generated using pymatgen
data_Tl2.48In5.52
_symmetry_space_group_name_H-M   P6_3/mmc
_cell_length_a   5.78342900
_cell_length_b   6.82894200
_cell_length_c   6.82894178
_cell_angle_alpha   120.00000106
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   194
_chemical_formula_structural   Tl2.48In5.52
_chemical_formula_sum   'Tl2.48 In5.52'
_cell_volume   233.57312418
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  'x+1/2, z, -y+z'
  4  '-x+1/2, -z, y-z'
  5  'x, -y+z, -y'
  6  '-x, y-z, y'
  7  'x+1/2, -y, -z'
  8  '-x+1/2, y, z'
  9  'x, -z, y-z'
  10  '-x, z, -y+z'
  11  'x+1/2, y-z, y'
  12  '-x+1/2, -y+z, -y'
  13  '-x+1/2, -y+z, z'
  14  'x+1/2, y-z, -z'
  15  '-x, -y, -y+z'
  16  'x, y, y-z'
  17  '-x+1/2, -z, -y'
  18  'x+1/2, z, y'
  19  '-x, y-z, -z'
  20  'x, -y+z, z'
  21  '-x+1/2, y, y-z'
  22  'x+1/2, -y, -y+z'
  23  '-x, z, y'
  24  'x, -z, -y'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Tl  Tl0  2  0.25000000  0.66666667  0.33333333  1.0
  In  In1  6  0.25000000  0.16360900  0.32721800  0.92
  Tl  Tl2  6  0.25000000  0.16360900  0.32721800  0.08
",0.0451075679166663,2.98,14311,In0.69Tl0.31,15839,mp-1187827,3dsc_mp,In:0.69|Tl:0.31
superband-14203,"# generated using pymatgen
data_Hf0.9Nb0.1N1
_symmetry_space_group_name_H-M   Fm-3m
_cell_length_a   3.20866814
_cell_length_b   3.20866814
_cell_length_c   3.20866814
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   225
_chemical_formula_structural   Hf0.9Nb0.1N1
_chemical_formula_sum   'Hf0.9 Nb0.1 N1'
_cell_volume   23.35927762
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y, -z, x+y+z'
  4  'y, z, -x-y-z'
  5  'z, -x-y-z, x'
  6  '-z, x+y+z, -x'
  7  'x+y+z, -x, -y'
  8  '-x-y-z, x, y'
  9  'y, x, -x-y-z'
  10  '-y, -x, x+y+z'
  11  '-z, -y, -x'
  12  'z, y, x'
  13  '-x-y-z, z, y'
  14  'x+y+z, -z, -y'
  15  '-x, x+y+z, -z'
  16  'x, -x-y-z, z'
  17  'z, x, y'
  18  '-z, -x, -y'
  19  'x+y+z, -y, -z'
  20  '-x-y-z, y, z'
  21  'x, z, -x-y-z'
  22  '-x, -z, x+y+z'
  23  '-y, x+y+z, -x'
  24  'y, -x-y-z, x'
  25  '-x-y-z, y, x'
  26  'x+y+z, -y, -x'
  27  '-x, -z, -y'
  28  'x, z, y'
  29  'y, -x-y-z, z'
  30  '-y, x+y+z, -z'
  31  '-z, -x, x+y+z'
  32  'z, x, -x-y-z'
  33  'y, z, x'
  34  '-y, -z, -x'
  35  '-z, x+y+z, -y'
  36  'z, -x-y-z, y'
  37  '-x-y-z, x, z'
  38  'x+y+z, -x, -z'
  39  '-x, -y, x+y+z'
  40  'x, y, -x-y-z'
  41  'x, -x-y-z, y'
  42  '-x, x+y+z, -y'
  43  '-y, -x, -z'
  44  'y, x, z'
  45  'z, y, -x-y-z'
  46  '-z, -y, x+y+z'
  47  'x+y+z, -z, -x'
  48  '-x-y-z, z, x'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Hf  Hf0  1  0.00000000  0.00000000  0.00000000  0.9
  Nb  Nb1  1  0.00000000  0.00000000  0.00000000  0.1
  N  N2  1  0.50000000  0.50000000  0.50000000  1.0
",-1.9285340925000007,5.47,14203,Hf0.9N1Nb0.1,14212,mp-2828,3dsc_mp,Hf:0.45|N:0.5|Nb:0.05
superband-12465,"# generated using pymatgen
data_Mg1Fe0.005Ni2.995C1
_symmetry_space_group_name_H-M   Pm-3m
_cell_length_a   3.81020900
_cell_length_b   3.81020900
_cell_length_c   3.81020900
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   221
_chemical_formula_structural   Mg1Fe0.005Ni2.995C1
_chemical_formula_sum   'Mg1 Fe0.005 Ni2.995 C1'
_cell_volume   55.31544309
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y, x, z'
  4  'y, -x, -z'
  5  '-x, -y, z'
  6  'x, y, -z'
  7  'y, -x, z'
  8  '-y, x, -z'
  9  'x, -y, -z'
  10  '-x, y, z'
  11  '-y, -x, -z'
  12  'y, x, z'
  13  '-x, y, -z'
  14  'x, -y, z'
  15  'y, x, -z'
  16  '-y, -x, z'
  17  'z, x, y'
  18  '-z, -x, -y'
  19  'z, -y, x'
  20  '-z, y, -x'
  21  'z, -x, -y'
  22  '-z, x, y'
  23  'z, y, -x'
  24  '-z, -y, x'
  25  '-z, x, -y'
  26  'z, -x, y'
  27  '-z, -y, -x'
  28  'z, y, x'
  29  '-z, -x, y'
  30  'z, x, -y'
  31  '-z, y, x'
  32  'z, -y, -x'
  33  'y, z, x'
  34  '-y, -z, -x'
  35  'x, z, -y'
  36  '-x, -z, y'
  37  '-y, z, -x'
  38  'y, -z, x'
  39  '-x, z, y'
  40  'x, -z, -y'
  41  '-y, -z, x'
  42  'y, z, -x'
  43  '-x, -z, -y'
  44  'x, z, y'
  45  'y, -z, -x'
  46  '-y, z, x'
  47  'x, -z, y'
  48  '-x, z, -y'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.00000000  0.00000000  0.00000000  1.0
  Ni  Ni1  3  0.00000000  0.50000000  0.50000000  0.9983333333333333
  Fe  Fe2  3  0.00000000  0.50000000  0.50000000
  0.0016666666666666668
  C  C3  1  0.50000000  0.50000000  0.50000000  1.0
",-0.1367049259999994,6.44,12465,C1Fe0.005Mg1Ni2.995,12512,mp-10700,3dsc_mp,C:0.2|Fe:0.001|Mg:0.2|Ni:0.599
superband-13973,"# generated using pymatgen
data_La1.96Gd0.04Ru4
_symmetry_space_group_name_H-M   Fd-3m
_cell_length_a   5.46409128
_cell_length_b   5.46409128
_cell_length_c   5.46409128
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   227
_chemical_formula_structural   La1.96Gd0.04Ru4
_chemical_formula_sum   'La1.96 Gd0.04 Ru4'
_cell_volume   115.35564175
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-y+3/4, -z+3/4, x+y+z+3/4'
  3  'z, -x-y-z, x'
  4  'x+y+z+3/4, -x+3/4, -y+3/4'
  5  'y, x, -x-y-z'
  6  '-z+3/4, -y+3/4, -x+3/4'
  7  '-x-y-z, z, y'
  8  '-x+3/4, x+y+z+3/4, -z+3/4'
  9  'z, x, y'
  10  'x+y+z+3/4, -y+3/4, -z+3/4'
  11  'x, z, -x-y-z'
  12  '-y+3/4, x+y+z+3/4, -x+3/4'
  13  '-x-y-z, y, x'
  14  '-x+3/4, -z+3/4, -y+3/4'
  15  'y, -x-y-z, z'
  16  '-z+3/4, -x+3/4, x+y+z+3/4'
  17  'y, z, x'
  18  '-z+3/4, x+y+z+3/4, -y+3/4'
  19  '-x-y-z, x, z'
  20  '-x+3/4, -y+3/4, x+y+z+3/4'
  21  'x, -x-y-z, y'
  22  '-y+3/4, -x+3/4, -z+3/4'
  23  'z, y, -x-y-z'
  24  'x+y+z+3/4, -z+3/4, -x+3/4'
  25  '-x+3/4, -y+3/4, -z+3/4'
  26  'y, z, -x-y-z'
  27  '-z+3/4, x+y+z+3/4, -x+3/4'
  28  '-x-y-z, x, y'
  29  '-y+3/4, -x+3/4, x+y+z+3/4'
  30  'z, y, x'
  31  'x+y+z+3/4, -z+3/4, -y+3/4'
  32  'x, -x-y-z, z'
  33  '-z+3/4, -x+3/4, -y+3/4'
  34  '-x-y-z, y, z'
  35  '-x+3/4, -z+3/4, x+y+z+3/4'
  36  'y, -x-y-z, x'
  37  'x+y+z+3/4, -y+3/4, -x+3/4'
  38  'x, z, y'
  39  '-y+3/4, x+y+z+3/4, -z+3/4'
  40  'z, x, -x-y-z'
  41  '-y+3/4, -z+3/4, -x+3/4'
  42  'z, -x-y-z, y'
  43  'x+y+z+3/4, -x+3/4, -z+3/4'
  44  'x, y, -x-y-z'
  45  '-x+3/4, x+y+z+3/4, -y+3/4'
  46  'y, x, z'
  47  '-z+3/4, -y+3/4, x+y+z+3/4'
  48  '-x-y-z, z, x'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  2  0.25000000  0.25000000  0.25000000  0.98
  Gd  Gd1  2  0.25000000  0.25000000  0.25000000  0.02
  Ru  Ru2  4  0.37500000  0.87500000  0.87500000  1.0
",-0.1319424883333321,3.23,13973,Gd0.02La0.98Ru2,14637,mp-2019,3dsc_mp,Gd:0.00666667|La:0.326667|Ru:0.666667
superband-10054,"# generated using pymatgen
data_Ag3Ge0.75
_symmetry_space_group_name_H-M   P-6m2
_cell_length_a   2.98896200
_cell_length_b   2.98896285
_cell_length_c   9.48754100
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999064
_symmetry_Int_Tables_number   187
_chemical_formula_structural   Ag3Ge0.75
_chemical_formula_sum   'Ag3 Ge0.75'
_cell_volume   73.40493345
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x+y, -x, -z'
  3  '-y, x-y, z'
  4  'x, y, -z'
  5  '-x+y, -x, z'
  6  '-y, x-y, -z'
  7  '-y, -x, -z'
  8  'x, x-y, z'
  9  '-x+y, y, -z'
  10  '-y, -x, z'
  11  'x, x-y, -z'
  12  '-x+y, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ag  Ag0  2  0.33333333  0.66666667  0.25117600  1.0
  Ag  Ag1  1  0.66666667  0.33333333  0.00000000  1.0
  Ge  Ge2  1  0.66666667  0.33333333  0.50000000  0.75
",0.0837757537499999,0.85,10054,Ag4Ge1,10054,mp-1229108,3dsc_mp,Ag:0.8|Ge:0.2
superband-10982,"# generated using pymatgen
data_Mg1B1.938C0.062
_symmetry_space_group_name_H-M   P6/mmm
_cell_length_a   3.07368000
_cell_length_b   3.07368003
_cell_length_c   3.53435000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999966
_symmetry_Int_Tables_number   191
_chemical_formula_structural   Mg1B1.938C0.062
_chemical_formula_sum   'Mg1 B1.938 C0.062'
_cell_volume   28.91728362
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  'x-y, x, z'
  4  '-x+y, -x, -z'
  5  '-y, x-y, z'
  6  'y, -x+y, -z'
  7  '-x, -y, z'
  8  'x, y, -z'
  9  '-x+y, -x, z'
  10  'x-y, x, -z'
  11  'y, -x+y, z'
  12  '-y, x-y, -z'
  13  '-y, -x, -z'
  14  'y, x, z'
  15  '-x, -x+y, -z'
  16  'x, x-y, z'
  17  '-x+y, y, -z'
  18  'x-y, -y, z'
  19  'y, x, -z'
  20  '-y, -x, z'
  21  'x, x-y, -z'
  22  '-x, -x+y, z'
  23  'x-y, -y, -z'
  24  '-x+y, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg0  1  0.00000000  0.00000000  0.00000000  1.0
  B  B1  2  0.33333333  0.66666667  0.50000000  0.969
  C  C2  2  0.33333333  0.66666667  0.50000000  0.031
",-0.1303397627777774,37.0,10982,B1.938C0.062Mg1,15774,mp-763,3dsc_mp,B:0.646|C:0.0206667|Mg:0.333333
superband-11075,"# generated using pymatgen
data_Y1Cu0.015Ni1.985B2C1
_symmetry_space_group_name_H-M   I4/mmm
_cell_length_a   3.54879000
_cell_length_b   3.54879000
_cell_length_c   5.76144136
_cell_angle_alpha   107.93739470
_cell_angle_beta   107.93739470
_cell_angle_gamma   89.99999999
_symmetry_Int_Tables_number   139
_chemical_formula_structural   Y1Cu0.015Ni1.985B2C1
_chemical_formula_sum   'Y1 Cu0.015 Ni1.985 B2 C1'
_cell_volume   65.31524372
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y+z, x, z'
  4  'y-z, -x, -z'
  5  '-x+z, -y+z, z'
  6  'x-z, y-z, -z'
  7  'y, -x+z, z'
  8  '-y, x-z, -z'
  9  'x-z, -y, -z'
  10  '-x+z, y, z'
  11  '-y, -x, -z'
  12  'y, x, z'
  13  '-x, y-z, -z'
  14  'x, -y+z, z'
  15  'y-z, x-z, -z'
  16  '-y+z, -x+z, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.50000000  0.50000000  0.00000000  1.0
  Ni  Ni1  2  0.25000000  0.75000000  0.50000000  0.9925
  Cu  Cu2  2  0.25000000  0.75000000  0.50000000  0.0075
  B  B3  2  0.14390200  0.14390200  0.28780400  1.0
  C  C4  1  0.00000000  0.00000000  0.00000000  1.0
",-0.5109282141666659,14.3,11075,B2C1Cu0.015Ni1.985Y1,11223,mp-6576,3dsc_mp,B:0.333333|C:0.166667|Cu:0.0025|Ni:0.330833|Y:0.166667
superband-12987,"# generated using pymatgen
data_Ce2Co3.9
_symmetry_space_group_name_H-M   Fd-3m
_cell_length_a   4.99867784
_cell_length_b   4.99867784
_cell_length_c   4.99867784
_cell_angle_alpha   60.00000000
_cell_angle_beta   60.00000000
_cell_angle_gamma   60.00000000
_symmetry_Int_Tables_number   227
_chemical_formula_structural   Ce2Co3.9
_chemical_formula_sum   'Ce2 Co3.9'
_cell_volume   88.31824807
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-y+3/4, -z+3/4, x+y+z+3/4'
  3  'z, -x-y-z, x'
  4  'x+y+z+3/4, -x+3/4, -y+3/4'
  5  'y, x, -x-y-z'
  6  '-z+3/4, -y+3/4, -x+3/4'
  7  '-x-y-z, z, y'
  8  '-x+3/4, x+y+z+3/4, -z+3/4'
  9  'z, x, y'
  10  'x+y+z+3/4, -y+3/4, -z+3/4'
  11  'x, z, -x-y-z'
  12  '-y+3/4, x+y+z+3/4, -x+3/4'
  13  '-x-y-z, y, x'
  14  '-x+3/4, -z+3/4, -y+3/4'
  15  'y, -x-y-z, z'
  16  '-z+3/4, -x+3/4, x+y+z+3/4'
  17  'y, z, x'
  18  '-z+3/4, x+y+z+3/4, -y+3/4'
  19  '-x-y-z, x, z'
  20  '-x+3/4, -y+3/4, x+y+z+3/4'
  21  'x, -x-y-z, y'
  22  '-y+3/4, -x+3/4, -z+3/4'
  23  'z, y, -x-y-z'
  24  'x+y+z+3/4, -z+3/4, -x+3/4'
  25  '-x+3/4, -y+3/4, -z+3/4'
  26  'y, z, -x-y-z'
  27  '-z+3/4, x+y+z+3/4, -x+3/4'
  28  '-x-y-z, x, y'
  29  '-y+3/4, -x+3/4, x+y+z+3/4'
  30  'z, y, x'
  31  'x+y+z+3/4, -z+3/4, -y+3/4'
  32  'x, -x-y-z, z'
  33  '-z+3/4, -x+3/4, -y+3/4'
  34  '-x-y-z, y, z'
  35  '-x+3/4, -z+3/4, x+y+z+3/4'
  36  'y, -x-y-z, x'
  37  'x+y+z+3/4, -y+3/4, -x+3/4'
  38  'x, z, y'
  39  '-y+3/4, x+y+z+3/4, -z+3/4'
  40  'z, x, -x-y-z'
  41  '-y+3/4, -z+3/4, -x+3/4'
  42  'z, -x-y-z, y'
  43  'x+y+z+3/4, -x+3/4, -z+3/4'
  44  'x, y, -x-y-z'
  45  '-x+3/4, x+y+z+3/4, -y+3/4'
  46  'y, x, z'
  47  '-z+3/4, -y+3/4, x+y+z+3/4'
  48  '-x-y-z, z, x'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  2  0.25000000  0.25000000  0.25000000  1.0
  Co  Co1  4  0.37500000  0.87500000  0.87500000  0.975
",-0.2522142383333327,0.87,12987,Ce1Co1.95,12991,mp-1112,3dsc_mp,Ce:0.338983|Co:0.661017
superband-12983,"# generated using pymatgen
data_Ce1In5Co0.95Ni0.05
_symmetry_space_group_name_H-M   P4/mmm
_cell_length_a   4.63598900
_cell_length_b   4.63598900
_cell_length_c   7.56412400
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   123
_chemical_formula_structural   Ce1In5Co0.95Ni0.05
_chemical_formula_sum   'Ce1 In5 Co0.95 Ni0.05'
_cell_volume   162.57113333
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-x, -y, -z'
  3  '-y, x, z'
  4  'y, -x, -z'
  5  '-x, -y, z'
  6  'x, y, -z'
  7  'y, -x, z'
  8  '-y, x, -z'
  9  'x, -y, -z'
  10  '-x, y, z'
  11  '-y, -x, -z'
  12  'y, x, z'
  13  '-x, y, -z'
  14  'x, -y, z'
  15  'y, x, -z'
  16  '-y, -x, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ce  Ce0  1  0.00000000  0.00000000  0.00000000  1.0
  In  In1  4  0.00000000  0.50000000  0.30851800  1.0
  In  In2  1  0.50000000  0.50000000  0.00000000  1.0
  Co  Co3  1  0.00000000  0.00000000  0.50000000  0.95
  Ni  Ni4  1  0.00000000  0.00000000  0.50000000  0.05
",-0.2468754242857146,1.86,12983,Ce1Co0.95In5Ni0.05,12990,mp-19961,3dsc_mp,Ce:0.142857|Co:0.135714|In:0.714286|Ni:0.00714286
superband-10543,"# generated using pymatgen
data_Sm2Fe1.92Ni0.08As2O2
_symmetry_space_group_name_H-M   P4/nmm
_cell_length_a   4.02649200
_cell_length_b   4.02649200
_cell_length_c   9.04675500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   129
_chemical_formula_structural   Sm2Fe1.92Ni0.08As2O2
_chemical_formula_sum   'Sm2 Fe1.92 Ni0.08 As2 O2'
_cell_volume   146.67176232
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
  2  '-y+1/2, x+1/2, z'
  3  '-x, -y, z'
  4  'y+1/2, -x+1/2, z'
  5  'x+1/2, -y+1/2, -z'
  6  '-y, -x, -z'
  7  '-x+1/2, y+1/2, -z'
  8  'y, x, -z'
  9  '-x+1/2, -y+1/2, -z'
  10  'y, -x, -z'
  11  'x+1/2, y+1/2, -z'
  12  '-y, x, -z'
  13  '-x, y, z'
  14  'y+1/2, x+1/2, z'
  15  'x, -y, z'
  16  '-y+1/2, -x+1/2, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sm  Sm0  2  0.00000000  0.50000000  0.12573200  1.0
  Fe  Fe1  2  0.00000000  0.00000000  0.50000000  0.96
  Ni  Ni2  2  0.00000000  0.00000000  0.50000000  0.04
  As  As3  2  0.00000000  0.50000000  0.67865900  1.0
  O  O4  2  0.00000000  0.00000000  0.00000000  1.0
",-1.6285904237499995,7.5,10543,As1Fe0.96Ni0.04Sm1O1,10593,mp-20349,3dsc_mp,As:0.25|Fe:0.24|Ni:0.01|O:0.25|Sm:0.25
